AA;MM;DD;HH;NM;MM;MA;Procedencia
2024;5;5;5;217.6;5.1;212.5;1
2024;5;5;6;156.6;5.8;150.8;1
2024;5;5;7;133.5;7;126.5;1
2024;5;5;8;149.6;6.8;142.8;1
2024;5;5;9;198.8;5.8;193;1
2024;5;5;10;270.4;5.4;265;1
2024;5;5;11;347.1;4.7;342.4;1
2024;5;5;12;411.1;4.6;406.5;1
2024;5;5;13;446.5;5.4;441.1;1
2024;5;5;14;444.7;6.4;438.3;1
2024;5;5;15;405.6;7.1;398.5;1
2024;5;5;16;335.4;6.8;328.6;1
2024;5;5;17;250.8;6;244.8;1
2024;5;5;18;177.4;6;171.4;1
2024;5;5;19;137.6;6.3;131.3;1
2024;5;5;20;140.6;5.9;134.7;1
2024;5;5;21;183.7;5.3;178.4;1
2024;5;5;22;255.7;4.4;251.3;1
2024;5;5;23;340.8;3.6;337.2;1
2024;5;6;0;419.4;3.8;415.6;1
2024;5;6;1;469.8;3.8;466;1
2024;5;6;2;479.6;3.8;475.8;1
2024;5;6;3;446.4;3.7;442.7;1
2024;5;6;4;375.2;3;372.2;1
2024;5;6;5;280.6;2.3;278.3;1
2024;5;6;6;187.9;2.2;185.7;1
2024;5;6;7;124.9;2.7;122.2;1
2024;5;6;8;107.4;2.9;104.5;1
2024;5;6;9;136;3;133;1
2024;5;6;10;200.6;2.9;197.7;1
2024;5;6;11;285.4;1.8;283.6;1
2024;5;6;12;372.1;1.5;370.6;1
2024;5;6;13;437;0.6;436.4;1
2024;5;6;14;463.9;-0.9;464.8;1
2024;5;6;15;448.8;-1.7;450.5;1
2024;5;6;16;394.2;-2.1;396.3;1
2024;5;6;17;309.1;-2.3;311.4;1
2024;5;6;18;213.8;-2.1;215.9;1
2024;5;6;19;137.9;-0.8;138.7;1
2024;5;6;20;104;0.3;103.7;1
2024;5;6;21;119.1;0.8;118.3;1
2024;5;6;22;176.2;0.7;175.5;1
2024;5;6;23;260.6;-1;261.6;1
2024;5;7;0;355.1;-2.4;357.5;1
2024;5;7;1;436.4;-2.8;439.2;1
2024;5;7;2;481.1;-4.1;485.2;1
2024;5;7;3;479.4;-6;485.4;1
2024;5;7;4;432.4;-7.9;440.3;1
2024;5;7;5;348.6;-8.5;357.1;1
2024;5;7;6;245.3;-7.9;253.2;1
2024;5;7;7;150.7;-7.3;158;1
2024;5;7;8;95.5;-5.2;100.7;1
2024;5;7;9;92.4;-3;95.4;1
2024;5;7;10;136.2;-2.2;138.4;1
2024;5;7;11;214.1;-2.6;216.7;1
2024;5;7;12;308.2;-4;312.2;1
2024;5;7;13;395.6;-6.1;401.7;1
2024;5;7;14;454.2;-7.4;461.6;1
2024;5;7;15;470;-8.5;478.5;1
2024;5;7;16;440.1;-10.5;450.6;1
2024;5;7;17;371.3;-11.3;382.6;1
2024;5;7;18;275.2;-11;286.2;1
2024;5;7;19;175.3;-10.3;185.6;1
2024;5;7;20;104;-8.4;112.4;1
2024;5;7;21;81.5;-6.6;88.1;1
2024;5;7;22;109.7;-6;115.7;1
2024;5;7;23;178.1;-6.9;185;1
2024;5;8;0;272;-8.2;280.2;1
2024;5;8;1;370.6;-8.8;379.4;1
2024;5;8;2;448.1;-8.6;456.7;1
2024;5;8;3;484.2;-8.4;492.6;1
2024;5;8;4;471.5;-9.5;481;1
2024;5;8;5;412.9;-11.7;424.6;1
2024;5;8;6;320.3;-12.1;332.4;1
2024;5;8;7;214.3;-11.2;225.5;1
2024;5;8;8;126.8;-9.4;136.2;1
2024;5;8;9;85.3;-6.8;92.1;1
2024;5;8;10;96.7;-5.5;102.2;1
2024;5;8;11;154;-4.7;158.7;1
2024;5;8;12;241.3;-5;246.3;1
2024;5;8;13;337.6;-7;344.6;1
2024;5;8;14;419.6;-8.9;428.5;1
2024;5;8;15;466.5;-9.9;476.4;1
2024;5;8;16;468.9;-10.5;479.4;1
2024;5;8;17;427.7;-11;438.7;1
2024;5;8;18;350;-10.3;360.3;1
2024;5;8;19;249.9;-8.6;258.5;1
2024;5;8;20;152.5;-8.4;160.9;1
2024;5;8;21;90.3;-8.1;98.4;1
2024;5;8;22;81;-6.8;87.8;1
2024;5;8;23;120.7;-6.4;127.1;1
2024;5;9;0;198.8;-5.7;204.5;1
2024;5;9;1;297;-5.5;302.5;1
2024;5;9;2;390.5;-6.5;397;1
2024;5;9;3;456;-7.1;463.1;1
2024;5;9;4;477.8;-8.1;485.9;1
2024;5;9;5;452.7;-10.2;462.9;1
2024;5;9;6;387.9;-10.4;398.3;1
2024;5;9;7;293.6;-9.4;303;1
2024;5;9;8;192.5;-8.9;201.4;1
2024;5;9;9;118.3;-7.4;125.7;1
2024;5;9;10;93.3;-5.4;98.7;1
2024;5;9;11;119.1;-4.5;123.6;1
2024;5;9;12;185.8;-3.9;189.7;1
2024;5;9;13;275.7;-4.8;280.5;1
2024;5;9;14;367.7;-6.1;373.8;1
2024;5;9;15;438.4;-7;445.4;1
2024;5;9;16;470.8;-7.4;478.2;1
2024;5;9;17;460.5;-7.4;467.9;1
2024;5;9;18;410.7;-6.9;417.6;1
2024;5;9;19;328.3;-5.9;334.2;1
2024;5;9;20;229.1;-5.4;234.5;1
2024;5;9;21;142;-5.3;147.3;1
2024;5;9;22;95.4;-4.1;99.5;1
2024;5;9;23;99.1;-2.8;101.9;1
2024;5;10;0;148.9;-0.7;149.6;1
2024;5;10;1;229.9;0.4;229.5;1
2024;5;10;2;322;-0.8;322.8;1
2024;5;10;3;404;-1.6;405.6;1
2024;5;10;4;455.2;-1.4;456.6;1
2024;5;10;5;463.9;-2.4;466.3;1
2024;5;10;6;430.8;-3.9;434.7;1
2024;5;10;7;362.9;-3.6;366.5;1
2024;5;10;8;272.3;-2.8;275.1;1
2024;5;10;9;184.2;-2;186.2;1
2024;5;10;10;127.7;-1.1;128.8;1
2024;5;10;11;118.3;-0.6;118.9;1
2024;5;10;12;154.1;-0.9;155;1
2024;5;10;13;224.2;-1.1;225.3;1
2024;5;10;14;310.4;-1.7;312.1;1
2024;5;10;15;391.7;-2.1;393.8;1
2024;5;10;16;447.7;-1.6;449.3;1
2024;5;10;17;465.5;-2;467.5;1
2024;5;10;18;444.5;-2.6;447.1;1
2024;5;10;19;389.7;-2.1;391.8;1
2024;5;10;20;308.6;-0.9;309.5;1
2024;5;10;21;217.6;-1.3;218.9;1
2024;5;10;22;144.8;-2;146.8;1
2024;5;10;23;113.4;-0.9;114.3;1
2024;5;11;0;128;1.1;126.9;1
2024;5;11;1;179.9;1.7;178.2;1
2024;5;11;2;254.9;0.4;254.5;1
2024;5;11;3;335.4;-1.3;336.7;1
2024;5;11;4;402.3;-1.2;403.5;1
2024;5;11;5;438.4;-0.8;439.2;1
2024;5;11;6;436.4;-1.8;438.2;1
2024;5;11;7;399.1;-2.6;401.7;1
2024;5;11;8;332.8;-2.6;335.4;1
2024;5;11;9;252.4;-2;254.4;1
2024;5;11;10;181.4;-1.6;183;1
2024;5;11;11;142.3;-1.9;144.2;1
2024;5;11;12;145;-2.9;147.9;1
2024;5;11;13;187.7;-2.3;190;1
2024;5;11;14;256.5;-1.7;258.2;1
2024;5;11;15;332.6;-2.6;335.2;1
2024;5;11;16;398.9;-2.5;401.4;1
2024;5;11;17;438.9;-2.2;441.1;1
2024;5;11;18;444.5;-3.1;447.6;1
2024;5;11;19;418.7;-2.7;421.4;1
2024;5;11;20;364.5;-1.5;366;1
2024;5;11;21;288.8;-2;290.8;1
2024;5;11;22;210.3;-3.8;214.1;1
2024;5;11;23;152.4;-5.8;158.2;1
2024;5;12;0;133;-5.3;138.3;1
2024;5;12;1;153.9;-3.1;157;1
2024;5;12;2;205.1;-1.6;206.7;1
2024;5;12;3;272.6;-1.5;274.1;1
2024;5;12;4;339.7;-1.9;341.6;1
2024;5;12;5;389.6;-2.5;392.1;1
2024;5;12;6;412;-3;415;1
2024;5;12;7;404;-3.2;407.2;1
2024;5;12;8;366.9;-3.3;370.2;1
2024;5;12;9;307.6;-3.4;311;1
2024;5;12;10;241.1;-3.3;244.4;1
2024;5;12;11;187.3;-3.6;190.9;1
2024;5;12;12;164.2;-3.2;167.4;1
2024;5;12;13;176.1;-3.2;179.3;1
2024;5;12;14;218.5;-3.3;221.8;1
2024;5;12;15;279.6;-3.1;282.7;1
2024;5;12;16;342.5;-3.9;346.4;1
2024;5;12;17;393.6;-3.4;397;1
2024;5;12;18;421.3;-2.7;424;1
2024;5;12;19;420;-3.3;423.3;1
2024;5;12;20;393.4;-2.3;395.7;1
2024;5;12;21;343.7;-1.3;345;1
2024;5;12;22;278.4;-2.3;280.7;1
2024;5;12;23;215.2;-3.7;218.9;1
2024;5;13;0;174.4;-2.6;177;1
2024;5;13;1;165.1;-0.6;165.7;1
2024;5;13;2;186.6;0.9;185.7;1
2024;5;13;3;233.4;3.7;229.7;1
2024;5;13;4;290.5;5.3;285.2;1
2024;5;13;5;342.6;4.8;337.8;1
2024;5;13;6;379.7;4.7;375;1
2024;5;13;7;393.8;4.2;389.6;1
2024;5;13;8;383.8;4.5;379.3;1
2024;5;13;9;352.2;6.1;346.1;1
2024;5;13;10;303.2;6.2;297;1
2024;5;13;11;250.4;5.2;245.2;1
2024;5;13;12;211.6;5.2;206.4;1
2024;5;13;13;197.8;5.3;192.5;1
2024;5;13;14;211.7;4.8;206.9;1
2024;5;13;15;249.4;4.5;244.9;1
2024;5;13;16;299.2;3.6;295.6;1
2024;5;13;17;349;3.2;345.8;1
2024;5;13;18;388.3;4.2;384.1;1
2024;5;13;19;407.4;4.3;403.1;1
2024;5;13;20;404.1;4.3;399.8;1
2024;5;13;21;379.2;4.6;374.6;1
2024;5;13;22;335;3.4;331.6;1
2024;5;13;23;280.9;1.8;279.1;1
2024;5;14;0;230.3;0.3;230;1
2024;5;14;1;198.2;0.5;197.7;1
2024;5;14;2;192.1;2.1;190;1
2024;5;14;3;211.1;3.7;207.4;1
2024;5;14;4;247.6;4.4;243.2;1
2024;5;14;5;291.5;4.3;287.2;1
2024;5;14;6;332.4;4.3;328.1;1
2024;5;14;7;359.8;2.7;357.1;1
2024;5;14;8;369.2;1;368.2;1
2024;5;14;9;360.8;1.4;359.4;1
2024;5;14;10;335;2.4;332.6;1
2024;5;14;11;296.9;2.9;294;1
2024;5;14;12;256.6;2.8;253.8;1
2024;5;14;13;226.5;2.6;223.9;1
2024;5;14;14;216.1;2.6;213.5;1
2024;5;14;15;228.4;2.7;225.7;1
2024;5;14;16;260.1;3.6;256.5;1
2024;5;14;17;301.7;4.8;296.9;1
2024;5;14;18;342.6;5.8;336.8;1
2024;5;14;19;373.4;5.6;367.8;1
2024;5;14;20;389.1;5.2;383.9;1
2024;5;14;21;387.5;5.7;381.8;1
2024;5;14;22;366.9;5.3;361.6;1
2024;5;14;23;330.3;3.8;326.5;1
2024;5;15;0;287;3.6;283.4;1
2024;5;15;1;247.2;4.7;242.5;1
2024;5;15;2;220.2;5.7;214.5;1
2024;5;15;3;213.1;6.8;206.3;1
2024;5;15;4;225.8;7.1;218.7;1
2024;5;15;5;253.3;6.6;246.7;1
2024;5;15;6;289.6;7.3;282.3;1
2024;5;15;7;324.1;7.2;316.9;1
2024;5;15;8;348.9;5.7;343.2;1
2024;5;15;9;361.4;6.2;355.2;1
2024;5;15;10;357.6;7.2;350.4;1
2024;5;15;11;337.4;7.4;330;1
2024;5;15;12;305.3;6.4;298.9;1
2024;5;15;13;269.8;4.9;264.9;1
2024;5;15;14;242.3;4.6;237.7;1
2024;5;15;15;231;5.2;225.8;1
2024;5;15;16;238.8;5.7;233.1;1
2024;5;15;17;263.2;6.5;256.7;1
2024;5;15;18;297.4;7.5;289.9;1
2024;5;15;19;332;7.3;324.7;1
2024;5;15;20;360.2;6.4;353.8;1
2024;5;15;21;377.1;6.1;371;1
2024;5;15;22;379.3;6.9;372.4;1
2024;5;15;23;365.3;8;357.3;1
2024;5;16;0;337.5;9.6;327.9;1
2024;5;16;1;299.5;9.8;289.7;1
2024;5;16;2;261.6;10.2;251.4;1
2024;5;16;3;234.1;11.1;223;1
2024;5;16;4;221.7;10.1;211.6;1
2024;5;16;5;228.5;9.3;219.2;1
2024;5;16;6;251.4;9;242.4;1
2024;5;16;7;282.2;7.3;274.9;1
2024;5;16;8;316.6;7.6;309;1
2024;5;16;9;345.9;8.7;337.2;1
2024;5;16;10;361.2;8.5;352.7;1
2024;5;16;11;360.3;8.3;352;1
2024;5;16;12;344.3;9;335.3;1
2024;5;16;13;314.7;8.2;306.5;1
2024;5;16;14;279.5;6.9;272.6;1
2024;5;16;15;249.9;6.9;243;1
2024;5;16;16;233.4;6.5;226.9;1
2024;5;16;17;235.9;6.6;229.3;1
2024;5;16;18;256.3;7.6;248.7;1
2024;5;16;19;287.9;8.2;279.7;1
2024;5;16;20;323.1;8.3;314.8;1
2024;5;16;21;354.3;7.8;346.5;1
2024;5;16;22;375;7.5;367.5;1
2024;5;16;23;380.4;7.9;372.5;1
2024;5;17;0;368.8;8.8;360;1
2024;5;17;1;340.7;8.8;331.9;1
2024;5;17;2;301.3;8.1;293.2;1
2024;5;17;3;261.5;8.9;252.6;1
2024;5;17;4;231.2;10.4;220.8;1
2024;5;17;5;216.5;10.3;206.2;1
2024;5;17;6;221;9.1;211.9;1
2024;5;17;7;243.5;8.2;235.3;1
2024;5;17;8;277.7;7.4;270.3;1
2024;5;17;9;315.6;6.9;308.7;1
2024;5;17;10;348.2;6.7;341.5;1
2024;5;17;11;368;7.5;360.5;1
2024;5;17;12;369.7;8.6;361.1;1
2024;5;17;13;351.9;8.6;343.3;1
2024;5;17;14;318.3;7.1;311.2;1
2024;5;17;15;277.6;5.2;272.4;1
2024;5;17;16;242.7;5.2;237.5;1
2024;5;17;17;223.5;6.2;217.3;1
2024;5;17;18;224.7;7;217.7;1
2024;5;17;19;245.1;7.3;237.8;1
2024;5;17;20;279.6;7.7;271.9;1
2024;5;17;21;319.3;7.3;312;1
2024;5;17;22;355.1;6.2;348.9;1
2024;5;17;23;379.4;5.8;373.6;1
2024;5;18;0;386.6;6.8;379.8;1
2024;5;18;1;374.6;8.8;365.8;1
2024;5;18;2;342.8;9.2;333.6;1
2024;5;18;3;297.6;8.1;289.5;1
2024;5;18;4;252.6;8.9;243.7;1
2024;5;18;5;218.1;9.7;208.4;1
2024;5;18;6;202.5;9.2;193.3;1
2024;5;18;7;211.1;9.1;202;1
2024;5;18;8;240.2;9.1;231.1;1
2024;5;18;9;281.6;8.4;273.2;1
2024;5;18;10;326.6;7.9;318.7;1
2024;5;18;11;364.6;8.5;356.1;1
2024;5;18;12;385.2;9.5;375.7;1
2024;5;18;13;382.9;10.1;372.8;1
2024;5;18;14;358.7;10.1;348.6;1
2024;5;18;15;317.2;8.9;308.3;1
2024;5;18;16;269.3;7.6;261.7;1
2024;5;18;17;229.5;7.9;221.6;1
2024;5;18;18;208.9;8.7;200.2;1
2024;5;18;19;212.9;9.4;203.5;1
2024;5;18;20;239.1;9.4;229.7;1
2024;5;18;21;279.5;8.2;271.3;1
2024;5;18;22;326.2;7.3;318.9;1
2024;5;18;23;367.4;6.4;361;1
2024;5;19;0;392.9;6;386.9;1
2024;5;19;1;397.2;7.2;390;1
2024;5;19;2;377.6;8.2;369.4;1
2024;5;19;3;336.3;7.6;328.7;1
2024;5;19;4;283.1;6.8;276.3;1
2024;5;19;5;231.1;6.2;224.9;1
2024;5;19;6;195.5;6.5;189;1
2024;5;19;7;185.7;7.1;178.6;1
2024;5;19;8;202.6;7;195.6;1
2024;5;19;9;242.4;7.5;234.9;1
2024;5;19;10;294.5;7.5;287;1
2024;5;19;11;346.4;7.1;339.3;1
2024;5;19;12;385.7;7.5;378.2;1
2024;5;19;13;400.9;7.5;393.4;1
2024;5;19;14;389.8;8;381.8;1
2024;5;19;15;354.1;7.6;346.5;1
2024;5;19;16;301.2;5.9;295.3;1
2024;5;19;17;246.3;5.5;240.8;1
2024;5;19;18;204.2;5.8;198.4;1
2024;5;19;19;187.4;6.4;181;1
2024;5;19;20;199.9;7.2;192.7;1
2024;5;19;21;236.1;7.1;229;1
2024;5;19;22;286.9;6.2;280.7;1
2024;5;19;23;340.7;4.9;335.8;1
2024;5;20;0;384.6;4.1;380.5;1
2024;5;20;1;407.1;4.1;403;1
2024;5;20;2;402.2;4.3;397.9;1
2024;5;20;3;370.5;4.1;366.4;1
2024;5;20;4;317.7;3.3;314.4;1
2024;5;20;5;255.5;2.2;253.3;1
2024;5;20;6;200.9;1.5;199.4;1
2024;5;20;7;169.2;1.1;168.1;1
2024;5;20;8;169;1.1;167.9;1
2024;5;20;9;199.9;2.1;197.8;1
2024;5;20;10;253.9;4;249.9;1
2024;5;20;11;316.7;4.9;311.8;1
2024;5;20;12;372.4;4.5;367.9;1
2024;5;20;13;407.4;4.5;402.9;1
2024;5;20;14;412.5;4.3;408.2;1
2024;5;20;15;387.8;4.4;383.4;1
2024;5;20;16;338.2;3.7;334.5;1
2024;5;20;17;274.6;2.4;272.2;1
2024;5;20;18;215.8;3.2;212.6;1
2024;5;20;19;179;5.6;173.4;1
2024;5;20;20;172;6.4;165.6;1
2024;5;20;21;195.9;6.1;189.8;1
2024;5;20;22;245.2;6.6;238.6;1
2024;5;20;23;306.8;6.4;300.4;1
2024;5;21;0;365.3;4.9;360.4;1
2024;5;21;1;407.4;4.6;402.8;1
2024;5;21;2;421.4;4.7;416.7;1
2024;5;21;3;403.7;4.5;399.2;1
2024;5;21;4;358.5;4.4;354.1;1
2024;5;21;5;294.1;3.7;290.4;1
2024;5;21;6;226.1;2.6;223.5;1
2024;5;21;7;175.1;2.7;172.4;1
2024;5;21;8;155.6;3.7;151.9;1
2024;5;21;9;170.5;4;166.5;1
2024;5;21;10;215.8;4.1;211.7;1
2024;5;21;11;281.3;5;276.3;1
2024;5;21;12;350.3;5.5;344.8;1
2024;5;21;13;403.6;4.6;399;1
2024;5;21;14;427.7;3.4;424.3;1
2024;5;21;15;418.4;3;415.4;1
2024;5;21;16;378.1;2.9;375.2;1
2024;5;21;17;314.7;2.3;312.4;1
2024;5;21;18;243.2;1.6;241.6;1
2024;5;21;19;184.4;2;182.4;1
2024;5;21;20;155.3;2.9;152.4;1
2024;5;21;21;162.1;3.5;158.6;1
2024;5;21;22;201.6;4.2;197.4;1
2024;5;21;23;263;4.3;258.7;1
2024;5;22;0;331.7;3.6;328.1;1
2024;5;22;1;391;3;388;1
2024;5;22;2;425.2;2.7;422.5;1
2024;5;22;3;426.8;3.4;423.4;1
2024;5;22;4;395.4;4.1;391.3;1
2024;5;22;5;336.3;3.9;332.4;1
2024;5;22;6;263;3.4;259.6;1
2024;5;22;7;195.3;3.2;192.1;1
2024;5;22;8;152.7;2.5;150.2;1
2024;5;22;9;146.9;1.6;145.3;1
2024;5;22;10;178.8;1.8;177;1
2024;5;22;11;239.5;2.6;236.9;1
2024;5;22;12;313.5;2.5;311;1
2024;5;22;13;382.5;1.9;380.6;1
2024;5;22;14;426.1;-0.6;426.7;1
2024;5;22;15;434.3;-3.4;437.7;1
2024;5;22;16;409.5;-3;412.5;1
2024;5;22;17;355.1;-1.9;357;1
2024;5;22;18;280.6;-2.1;282.7;1
2024;5;22;19;206.4;-2;208.4;1
2024;5;22;20;154.5;-1.4;155.9;1
2024;5;22;21;138.8;-1.2;140;1
2024;5;22;22;161.3;-1.1;162.4;1
2024;5;22;23;214.9;-0.6;215.5;1
2024;5;23;0;286.5;-0.2;286.7;1
2024;5;23;1;358.9;-0.1;359;1
2024;5;23;2;412;-1.1;413.1;1
2024;5;23;3;433.1;-2.1;435.2;1
2024;5;23;4;420.2;-0.9;421.1;1
2024;5;23;5;374.1;-0.3;374.4;1
2024;5;23;6;303.1;-1;304.1;1
2024;5;23;7;225.4;-1.5;226.9;1
2024;5;23;8;164;-1.4;165.4;1
2024;5;23;9;136.7;-1.4;138.1;1
2024;5;23;10;148.7;-2.3;151;1
2024;5;23;11;197.3;-1.6;198.9;1
2024;5;23;12;269.4;-1;270.4;1
2024;5;23;13;346.6;-1.9;348.5;1
2024;5;23;14;410.8;-1.9;412.7;1
2024;5;23;15;443.3;-2.4;445.7;1
2024;5;23;16;437.7;-2.8;440.5;1
2024;5;23;17;397.8;-1.7;399.5;1
2024;5;23;18;330.3;-0.7;331;1
2024;5;23;19;249.7;-0.2;249.9;1
2024;5;23;20;178.3;-0.1;178.4;1
2024;5;23;21;137.8;-0.2;138;1
2024;5;23;22;138;-0.5;138.5;1
2024;5;23;23;176.1;-0.4;176.5;1
2024;5;24;0;241.1;-0.1;241.2;1
2024;5;24;1;316.8;-1.1;317.9;1
2024;5;24;2;385.9;-1.3;387.2;1
2024;5;24;3;429.3;-1.3;430.6;1
2024;5;24;4;436.6;-1.5;438.1;1
2024;5;24;5;408.6;-1;409.6;1
2024;5;24;6;349.8;-1;350.8;1
2024;5;24;7;273;-0.7;273.7;1
2024;5;24;8;198.8;0.4;198.4;1
2024;5;24;9;148.6;0;148.6;1
2024;5;24;10;137.2;-1.2;138.4;1
2024;5;24;11;165.7;-2.5;168.2;1
2024;5;24;12;226.2;-2.7;228.9;1
2024;5;24;13;304.8;-1.8;306.6;1
2024;5;24;14;381.1;-1.3;382.4;1
2024;5;24;15;433.2;-2.8;436;1
2024;5;24;16;450.6;-3.1;453.7;1
2024;5;24;17;431.7;-1.2;432.9;1
2024;5;24;18;378.8;-0.1;378.9;1
2024;5;24;19;301.7;0;301.7;1
2024;5;24;20;219;-0.6;219.6;1
2024;5;24;21;155.2;-1.3;156.5;1
2024;5;24;22;128.3;-2.8;131.1;1
2024;5;24;23;143.4;-4;147.4;1
2024;5;25;0;194;-3.9;197.9;1
2024;5;25;1;266.3;-3.5;269.8;1
2024;5;25;2;343;-3.2;346.2;1
2024;5;25;3;405.1;-2.4;407.5;1
2024;5;25;4;435.5;-2.2;437.7;1
2024;5;25;5;430.1;-1.2;431.3;1
2024;5;25;6;391;-0.1;391.1;1
2024;5;25;7;324.3;-0.4;324.7;1
2024;5;25;8;247;0.6;246.4;1
2024;5;25;9;180.3;1.2;179.1;1
2024;5;25;10;142.7;-1.4;144.1;1
2024;5;25;11;147;-3.3;150.3;1
2024;5;25;12;190.4;-2.8;193.2;1
2024;5;25;13;259.3;-2;261.3;1
2024;5;25;14;337.8;-1.5;339.3;1
2024;5;25;15;405.9;-1.6;407.5;1
2024;5;25;16;444.3;-3.4;447.7;1
2024;5;25;17;446.9;-4;450.9;1
2024;5;25;18;414.4;-3.5;417.9;1
2024;5;25;19;351.7;-3.4;355.1;1
2024;5;25;20;271.4;-3.2;274.6;1
2024;5;25;21;193.5;-3.4;196.9;1
2024;5;25;22;142.3;-3.2;145.5;1
2024;5;25;23;130.6;-4.1;134.7;1
2024;5;26;0;158.2;-5.4;163.6;1
2024;5;26;1;216.4;-5.5;221.9;1
2024;5;26;2;290;-5.4;295.4;1
2024;5;26;3;361.5;-5;366.5;1
2024;5;26;4;412.2;-4.5;416.7;1
2024;5;26;5;429.3;-4.9;434.2;1
2024;5;26;6;412;-5;417;1
2024;5;26;7;363.8;-5.8;369.6;1
2024;5;26;8;293.9;-6.8;300.7;1
2024;5;26;9;220;-7;227;1
2024;5;26;10;163.9;-7.3;171.2;1
2024;5;26;11;143.2;-7.6;150.8;1
2024;5;26;12;160.9;-8.8;169.7;1
2024;5;26;13;211.6;-8.8;220.4;1
2024;5;26;14;282.9;-7.4;290.3;1
2024;5;26;15;356.4;-7;363.4;1
2024;5;26;16;414;-7.1;421.1;1
2024;5;26;17;441.1;-7.5;448.6;1
2024;5;26;18;433.4;-7.3;440.7;1
2024;5;26;19;393.5;-6.2;399.7;1
2024;5;26;20;327;-6.1;333.1;1
2024;5;26;21;248.1;-6.2;254.3;1
2024;5;26;22;178.2;-6.4;184.6;1
2024;5;26;23;138.2;-7.1;145.3;1
2024;5;27;0;138.5;-7.5;146;1
2024;5;27;1;175.1;-7.4;182.5;1
2024;5;27;2;236.1;-7.1;243.2;1
2024;5;27;3;306.4;-7;313.4;1
2024;5;27;4;369.5;-6.3;375.8;1
2024;5;27;5;409;-6;415;1
2024;5;27;6;416.9;-5.7;422.6;1
2024;5;27;7;394.1;-5;399.1;1
2024;5;27;8;343.7;-5.7;349.4;1
2024;5;27;9;275.6;-7.5;283.1;1
2024;5;27;10;209;-8.6;217.6;1
2024;5;27;11;165.5;-8.1;173.6;1
2024;5;27;12;156.9;-7.7;164.6;1
2024;5;27;13;183.2;-7.8;191;1
2024;5;27;14;236.6;-7.4;244;1
2024;5;27;15;304.2;-6.7;310.9;1
2024;5;27;16;370.6;-5.6;376.2;1
2024;5;27;17;417.9;-5.8;423.7;1
2024;5;27;18;434.6;-7.1;441.7;1
2024;5;27;19;420.3;-6.9;427.2;1
2024;5;27;20;377;-6.2;383.2;1
2024;5;27;21;310.2;-7.1;317.3;1
2024;5;27;22;236.2;-7.3;243.5;1
2024;5;27;23;175.2;-7.3;182.5;1
2024;5;28;0;145.4;-7.3;152.7;1
2024;5;28;1;152.8;-7.5;160.3;1
2024;5;28;2;190.6;-8.6;199.2;1
2024;5;28;3;249.1;-8.4;257.5;1
2024;5;28;4;314;-7.1;321.1;1
2024;5;28;5;367.8;-6.8;374.6;1
2024;5;28;6;398.7;-6.6;405.3;1
2024;5;28;7;400.9;-6.6;407.5;1
2024;5;28;8;375.5;-6.9;382.4;1
2024;5;28;9;326.7;-8;334.7;1
2024;5;28;10;264.5;-9.7;274.2;1
2024;5;28;11;207.8;-9.6;217.4;1
2024;5;28;12;173.9;-8.6;182.5;1
2024;5;28;13;170.5;-9.3;179.8;1
2024;5;28;14;198.6;-9.7;208.3;1
2024;5;28;15;250.5;-8.6;259.1;1
2024;5;28;16;312.9;-7.5;320.4;1
2024;5;28;17;370.9;-7.2;378.1;1
2024;5;28;18;410.3;-7.9;418.2;1
2024;5;28;19;423.9;-7.4;431.3;1
2024;5;28;20;409.4;-5.7;415.1;1
2024;5;28;21;366.6;-5.6;372.2;1
2024;5;28;22;303;-6.8;309.8;1
2024;5;28;23;234.3;-7.7;242;1
2024;5;29;0;180;-7.9;187.9;1
2024;5;29;1;155.6;-7.8;163.4;1
2024;5;29;2;164.7;-8;172.7;1
2024;5;29;3;201.7;-7.7;209.4;1
2024;5;29;4;255.7;-6.8;262.5;1
2024;5;29;5;313;-6.1;319.1;1
2024;5;29;6;359.7;-6.2;365.9;1
2024;5;29;7;386;-6.4;392.4;1
2024;5;29;8;388;-5.9;393.9;1
2024;5;29;9;364.8;-6.2;371;1
2024;5;29;10;319.1;-8.9;328;1
2024;5;29;11;264;-9.8;273.8;1
2024;5;29;12;214.8;-8.6;223.4;1
2024;5;29;13;185;-7.8;192.8;1
2024;5;29;14;183.3;-7.8;191.1;1
2024;5;29;15;209.3;-7.9;217.2;1
2024;5;29;16;256.4;-7.1;263.5;1
2024;5;29;17;312.8;-6.4;319.2;1
2024;5;29;18;365.4;-6.5;371.9;1
2024;5;29;19;402.6;-6.4;409;1
2024;5;29;20;416.2;-5.7;421.9;1
2024;5;29;21;403.4;-4.3;407.7;1
2024;5;29;22;363.5;-4.9;368.4;1
2024;5;29;23;302.9;-7.6;310.5;1
2024;5;30;0;238.2;-8.9;247.1;1
2024;5;30;1;187.6;-8.6;196.2;1
2024;5;30;2;164.2;-8;172.2;1
2024;5;30;3;171.9;-7.1;179;1
2024;5;30;4;204.7;-6.4;211.1;1
2024;5;30;5;253.2;-5.5;258.7;1
2024;5;30;6;305.3;-5.2;310.5;1
2024;5;30;7;349.4;-5.4;354.8;1
2024;5;30;8;377;-4.6;381.6;1
2024;5;30;9;381.7;-4.4;386.1;1
2024;5;30;10;362.6;-5.2;367.8;1
2024;5;30;11;321.9;-7.7;329.6;1
2024;5;30;12;269.7;-9.6;279.3;1
